Leaky ReLU 1000,ave100 100ステップごとに画像出したやつ time:1回目980.9021223187447 分、2回目887.146327996254 分、3回目974.852148671945分
Step 100, Loss 0.3682
Step 200, Loss 0.0688
Step 300, Loss 0.0632
Step 400, Loss 0.0608
Step 500, Loss 0.0603
Step 600, Loss 0.0588
Step 700, Loss 0.0617
Step 800, Loss 0.0576
Step 900, Loss 0.0573
Step 999, Loss 0.0570
86 回目
Step 0, Loss 7.1513
Step 100, Loss 0.4437
Step 200, Loss 0.1099
Step 300, Loss 0.0821
Step 400, Loss 0.0740
Step 500, Loss 0.0684
Step 600, Loss 0.0647
Step 700, Loss 0.0624
Step 800, Loss 0.0618
Step 900, Loss 0.0602
Step 999, Loss 0.0633
87 回目
Step 0, Loss 6.1752
Step 100, Loss 0.2718
Step 200, Loss 0.0708
Step 300, Loss 0.0626
Step 400, Loss 0.0600
Step 500, Loss 0.0589
Step 600, Loss 0.0583
Step 700, Loss 0.0579
Step 800, Loss 0.0574
Step 900, Loss 0.0571
Step 999, Loss 0.0569
88 回目
Step 0, Loss 5.6870
Step 100, Loss 0.1632
Step 200, Loss 0.0732
Step 300, Loss 0.0648
Step 400, Loss 0.0616
Step 500, Loss 0.0601
Step 600, Loss 0.0594
Step 700, Loss 0.0584
Step 800, Loss 0.0580
Step 900, Loss 0.0573
Step 999, Loss 0.0568
89 回目
Step 0, Loss 5.7218
Step 100, Loss 0.2749
Step 200, Loss 0.0701
Step 300, Loss 0.0637
Step 400, Loss 0.0611
Step 500, Loss 0.0598
Step 600, Loss 0.0590
Step 700, Loss 0.0586
Step 800, Loss 0.0582
Step 900, Loss 0.0615
Step 999, Loss 0.0628
90 回目
Step 0, Loss 5.8824
Step 100, Loss 0.1105
Step 200, Loss 0.0674
Step 300, Loss 0.0635
Step 400, Loss 0.0617
Step 500, Loss 0.0604
Step 600, Loss 0.0595
Step 700, Loss 0.0584
Step 800, Loss 0.0578
Step 900, Loss 0.0570
Step 999, Loss 0.0564
91 回目
Step 0, Loss 5.1033
Step 100, Loss 0.0870
Step 200, Loss 0.0651
Step 300, Loss 0.0623
Step 400, Loss 0.0609
Step 500, Loss 0.0597
Step 600, Loss 0.0589
Step 700, Loss 0.0599
Step 800, Loss 0.0612
Step 900, Loss 0.0580
Step 999, Loss 0.0582
92 回目
Step 0, Loss 4.3147
Step 100, Loss 0.0984
Step 200, Loss 0.0681
Step 300, Loss 0.0640
Step 400, Loss 0.0620
Step 500, Loss 0.0608
Step 600, Loss 0.0601
Step 700, Loss 0.0595
Step 800, Loss 0.0591
Step 900, Loss 0.0587
Step 999, Loss 0.0584
93 回目
Step 0, Loss 8.4582
Step 100, Loss 0.5450
Step 200, Loss 0.1318
Step 300, Loss 0.0740
Step 400, Loss 0.0663
Step 500, Loss 0.0632
Step 600, Loss 0.0615
Step 700, Loss 0.0605
Step 800, Loss 0.0597
Step 900, Loss 0.0591
Step 999, Loss 0.0587
94 回目
Step 0, Loss 6.0798
Step 100, Loss 0.2542
Step 200, Loss 0.0732
Step 300, Loss 0.0631
Step 400, Loss 0.0611
Step 500, Loss 0.0601
Step 600, Loss 0.0593
Step 700, Loss 0.0588
Step 800, Loss 0.0584
Step 900, Loss 0.0581
Step 999, Loss 0.0585
95 回目
Step 0, Loss 6.5890
Step 100, Loss 0.1127
Step 200, Loss 0.0677
Step 300, Loss 0.0640
Step 400, Loss 0.0614
Step 500, Loss 0.0603
Step 600, Loss 0.0609
Step 700, Loss 0.0600
Step 800, Loss 0.0587
Step 900, Loss 0.0634
Step 999, Loss 0.0586
96 回目
Step 0, Loss 4.6627
Step 100, Loss 0.2514
Step 200, Loss 0.0675
Step 300, Loss 0.0613
Step 400, Loss 0.0599
Step 500, Loss 0.0590
Step 600, Loss 0.0584
Step 700, Loss 0.0579
Step 800, Loss 0.0572
Step 900, Loss 0.0568
Step 999, Loss 0.0564
97 回目
Step 0, Loss 4.4224
Step 100, Loss 0.1037
Step 200, Loss 0.0631
Step 300, Loss 0.0605
Step 400, Loss 0.0594
Step 500, Loss 0.0588
Step 600, Loss 0.0585
Step 700, Loss 0.0580
Step 800, Loss 0.0577
Step 900, Loss 0.0573
Step 999, Loss 0.0569
98 回目
Step 0, Loss 6.4911
Step 100, Loss 0.1378
Step 200, Loss 0.0729
Step 300, Loss 0.0643
Step 400, Loss 0.0614
Step 500, Loss 0.0616
Step 600, Loss 0.0595
Step 700, Loss 0.0591
Step 800, Loss 0.0586
Step 900, Loss 0.0582
Step 999, Loss 0.0653
99 回目
Step 0, Loss 4.6995
Step 100, Loss 0.1281
Step 200, Loss 0.0687
Step 300, Loss 0.0628
Step 400, Loss 0.0605
Step 500, Loss 0.0594
Step 600, Loss 0.0587
Step 700, Loss 0.0581
Step 800, Loss 0.0577
Step 900, Loss 0.0573
Step 999, Loss 0.0569
100 回目
Step 0, Loss 7.6670
Step 100, Loss 0.1679
Step 200, Loss 0.0734
Step 300, Loss 0.0643
Step 400, Loss 0.0617
Step 500, Loss 0.0604
Step 600, Loss 0.0595
Step 700, Loss 0.0591
Step 800, Loss 0.0648
Step 900, Loss 0.0586
Step 999, Loss 0.0575
[[np.float64(0.10239902), np.float64(0.11580056999999991)], [np.float64(0.13317590119999997), np.float64(0.12850996139999998)], [np.float64(0.16491221220000005), np.float64(0.14228340949999993)], [np.float64(0.19756388579999995), np.float64(0.1572608441)], [np.float64(0.2310596609), np.float64(0.17358486580000013)], [np.float64(0.2652038857000001), np.float64(0.19148107220000005)], [np.float64(0.29958799560000005), np.float64(0.21126173110000004)], [np.float64(0.3335472537), np.float64(0.23332464159999997)], [np.float64(0.36642357849999985), np.float64(0.25795201219999986)], [np.float64(0.3977377000999999), np.float64(0.2852719168)], [np.float64(0.42703891109999986), np.float64(0.3153603405999999)], [np.float64(0.45397193739999997), np.float64(0.34825164940000014)], [np.float64(0.4781948114000001), np.float64(0.38393213859999986)], [np.float64(0.4993754675999999), np.float64(0.42237578779999985)], [np.float64(0.5172197133999998), np.float64(0.4635492656999998)], [np.float64(0.5314720272), np.float64(0.507420111)], [np.float64(0.5418511829), np.float64(0.5539383259000004)], [np.float64(0.5480836259), np.float64(0.6030214740000001)], [np.float64(0.5499109355), np.float64(0.6545861135000003)], [np.float64(0.5470577985), np.float64(0.7084828674999996)], [np.float64(0.5392540950000002), np.float64(0.7644855009)], [np.float64(0.5262475389000001), np.float64(0.8223201636000002)], [np.float64(0.5078551862000001), np.float64(0.8816304739)], [np.float64(0.4838988297999999), np.float64(0.9419689627999999)], [np.float64(0.4542073515999999), np.float64(1.0027923668)], [np.float64(0.4187118632000001), np.float64(1.0635936800000005)], [np.float64(0.3773817566), np.float64(1.123988827)], [np.float64(0.3301989758999999), np.float64(1.183611944)], [np.float64(0.2771627407), np.float64(1.2421086550000005)], [np.float64(0.21826860420000002), np.float64(1.29910552)], [np.float64(0.15357790393999995), np.float64(1.3542292609999997)], [np.float64(0.08317131560000006), np.float64(1.407175049)], [np.float64(0.0071117720882999955), np.float64(1.457676875)], [np.float64(-0.07449569592999998), np.float64(1.5054496890000004)], [np.float64(-0.16151961561), np.float64(1.5501182330000003)], [np.float64(-0.25376955349999997), np.float64(1.5912939890000006)], [np.float64(-0.35101541649999995), np.float64(1.6285982320000003)], [np.float64(-0.45298131749999987), np.float64(1.661626937)], [np.float64(-0.5592875692), np.float64(1.6899483670000002)], [np.float64(-0.6695197296000002), np.float64(1.71308076)], [np.float64(-0.7832377201), np.float64(1.7305797130000002)], [np.float64(-0.8999466601), np.float64(1.7419896769999992)], [np.float64(-1.0191033982000004), np.float64(1.746825172)], [np.float64(-1.140173858), np.float64(1.7445856199999996)], [np.float64(-1.2625985590000002), np.float64(1.7347067629999997)], [np.float64(-1.3857400330000003), np.float64(1.716670804)], [np.float64(-1.5088640009999998), np.float64(1.6899701850000006)], [np.float64(-1.6313371459999997), np.float64(1.6541613950000005)], [np.float64(-1.752544339999999), np.float64(1.608866746)], [np.float64(-1.8723535340000002), np.float64(1.5540239419999997)], [np.float64(-1.9913684840000005), np.float64(1.4902549189999998)], [np.float64(-2.1097269010000006), np.float64(1.4182023189999995)], [np.float64(-2.2269172970000004), np.float64(1.338066518)], [np.float64(-2.3420723700000003), np.float64(1.2499258659999997)], [np.float64(-2.4542793419999995), np.float64(1.1539557649999994)], [np.float64(-2.5625244250000003), np.float64(1.050371044)], [np.float64(-2.665523642000001), np.float64(0.9394085071000002)], [np.float64(-2.7620636699999994), np.float64(0.8213855763999998)], [np.float64(-2.851171852), np.float64(0.6965961234)], [np.float64(-2.931991718999999), np.float64(0.5653214091999998)], [np.float64(-3.0038080900000006), np.float64(0.4278926962000002)], [np.float64(-3.066086201), np.float64(0.2847703002999999)], [np.float64(-3.118465487), np.float64(0.13649791130999994)], [np.float64(-3.161110375999999), np.float64(-0.016272381871400003)], [np.float64(-3.1948898889999997), np.float64(-0.17283058055999995)], [np.float64(-3.2207973839999995), np.float64(-0.3324996877000001)], [np.float64(-3.2395567309999995), np.float64(-0.49472537280000034)], [np.float64(-3.2515247740000017), np.float64(-0.6589542832999998)], [np.float64(-3.2565131820000004), np.float64(-0.8245764433999999)], [np.float64(-3.2542565850000007), np.float64(-0.990914735)], [np.float64(-3.2446081160000007), np.float64(-1.1573934379999997)], [np.float64(-3.2275095989999993), np.float64(-1.3235527319999991)], [np.float64(-3.2029277479999996), np.float64(-1.4889773210000001)], [np.float64(-3.1709016849999996), np.float64(-1.6532846349999994)], [np.float64(-3.1316066909999996), np.float64(-1.8161930500000005)], [np.float64(-3.0852297719999986), np.float64(-1.9774760489999994)], [np.float64(-3.0318592570000003), np.float64(-2.1370455120000003)], [np.float64(-2.971541058), np.float64(-2.2956681910000003)], [np.float64(-2.9038774469999997), np.float64(-2.454884488000001)], [np.float64(-2.8279868720000008), np.float64(-2.6154575419999992)], [np.float64(-2.742946709000001), np.float64(-2.777342812)], [np.float64(-2.6479992809999997), np.float64(-2.940160841)], [np.float64(-2.5426300059999996), np.float64(-3.10347557)], [np.float64(-2.4264621620000004), np.float64(-3.2668375240000014)], [np.float64(-2.299217728000001), np.float64(-3.429769731999999)], [np.float64(-2.1604103559999994), np.float64(-3.5914544379999973)], [np.float64(-2.0095289390000004), np.float64(-3.750733192)], [np.float64(-1.8460741290000002), np.float64(-3.9055641639999994)], [np.float64(-1.6701670040000003), np.float64(-4.053604288)], [np.float64(-1.4825028960000004), np.float64(-4.1932457580000015)], [np.float64(-1.2839809329999996), np.float64(-4.3231598569999985)], [np.float64(-1.0759204903999993), np.float64(-4.442373382000002)], [np.float64(-0.8597493932999999), np.float64(-4.550089059999999)], [np.float64(-0.6364485865000001), np.float64(-4.645503034000001)], [np.float64(-0.40685443559999973), np.float64(-4.7278894949999986)], [np.float64(-0.1717572207349999), np.float64(-4.796589643000001)], [np.float64(0.06799370933600002), np.float64(-4.850911225999999)], [np.float64(0.31138607969999993), np.float64(-4.889924073)], [np.float64(0.557326744), np.float64(-4.912877310000002)], [np.float64(0.8049080519999997), np.float64(-4.9194595529999985)], [np.float64(1.0531656435), np.float64(-4.909448793)], [np.float64(1.301200938), np.float64(-4.882779997000001)], [np.float64(1.5480919050000004), np.float64(-4.839561399)], [np.float64(1.7928214360000008), np.float64(-4.780198989999999)], [np.float64(2.0343713319999996), np.float64(-4.705224187)], [np.float64(2.271908681), np.float64(-4.615312637000001)], [np.float64(2.5048929049999997), np.float64(-4.5110822839999996)], [np.float64(2.7333911649999982), np.float64(-4.393510127000002)], [np.float64(2.958574951000001), np.float64(-4.264215508)], [np.float64(3.18292011), np.float64(-4.125391920000001)], [np.float64(3.4078116300000003), np.float64(-3.978401577000001)], [np.float64(3.6336974779999998), np.float64(-3.823864193)], [np.float64(3.86100649), np.float64(-3.662405276999999)], [np.float64(4.089901170999999), np.float64(-3.494574149)], [np.float64(4.320130006), np.float64(-3.3207662650000027)], [np.float64(4.551192687), np.float64(-3.1410526139999995)], [np.float64(4.782238875000002), np.float64(-2.9549659810000013)], [np.float64(5.0098883469999995), np.float64(-2.760328527)], [np.float64(5.228571691), np.float64(-2.552643152)], [np.float64(5.4357240209999995), np.float64(-2.3303004870000006)], [np.float64(5.63021162), np.float64(-2.0935712120000005)], [np.float64(5.811327241999997), np.float64(-1.8429050400000002)], [np.float64(5.978484864), np.float64(-1.5786778420000003)], [np.float64(6.1309527759999956), np.float64(-1.3012243856)], [np.float64(6.268171510000001), np.float64(-1.0109363630000003)], [np.float64(6.38969465), np.float64(-0.7081803503)], [np.float64(6.495111006999998), np.float64(-0.3934398696000003)], [np.float64(6.5836828060000006), np.float64(-0.06708545400999999)], [np.float64(6.654557815999998), np.float64(0.27057392799300006)], [np.float64(6.705755679000001), np.float64(0.6192719844360002)], [np.float64(6.7342016699999965), np.float64(0.97852227175)], [np.float64(6.737150715), np.float64(1.3477762241999989)], [np.float64(6.712276171999999), np.float64(1.7260440591000004)], [np.float64(6.657502613), np.float64(2.1120184593000007)], [np.float64(6.571153609999999), np.float64(2.5042493339)], [np.float64(6.4521520520000015), np.float64(2.9011001866000004)], [np.float64(6.3002231549999985), np.float64(3.300768485600001)], [np.float64(6.115451152000002), np.float64(3.7012902969999995)], [np.float64(5.8980863900000005), np.float64(4.099833939000002)], [np.float64(5.648577663999999), np.float64(4.492981241999998)], [np.float64(5.367488334999998), np.float64(4.878007025)], [np.float64(5.05562875), np.float64(5.252638887999999)], [np.float64(4.714050741000001), np.float64(5.615481027000002)], [np.float64(4.343688834000001), np.float64(5.965256551000001)], [np.float64(3.945276878000002), np.float64(6.300974543)], [np.float64(3.519143774900001), np.float64(6.621618979999998)], [np.float64(3.0655818088199998), np.float64(6.926210789999999)], [np.float64(2.58523170967), np.float64(7.2133492499999985)], [np.float64(2.0788902611999998), np.float64(7.480984479)], [np.float64(1.5472539833), np.float64(7.727644171000001)], [np.float64(0.9911252622500005), np.float64(7.951515765)], [np.float64(0.41183662326999987), np.float64(8.150457018000003)], [np.float64(-0.18899948990000015), np.float64(8.322738289)], [np.float64(-0.8096670976599999), np.float64(8.466040395999999)], [np.float64(-1.4480553597800003), np.float64(8.578087809)], [np.float64(-2.1014142357999996), np.float64(8.656395357000003)], [np.float64(-2.7663735535499985), np.float64(8.697930780000002)], [np.float64(-3.4383985388999996), np.float64(8.699774816999996)], [np.float64(-4.1122944774), np.float64(8.659148004)], [np.float64(-4.782799679700001), np.float64(8.573359285999999)], [np.float64(-5.445048067099997), np.float64(8.440224998)], [np.float64(-6.0961241205), np.float64(8.259571664)], [np.float64(-6.733627796616003), np.float64(8.031873171999997)], [np.float64(-7.356557980649996), np.float64(7.759197174999998)], [np.float64(-7.9650600391000035), np.float64(7.444632232999998)], [np.float64(-8.5582613529), np.float64(7.090729162999999)], [np.float64(-9.133576481699997), np.float64(6.698919296999999)], [np.float64(-9.687462457499999), np.float64(6.269531882)], [np.float64(-10.215828898999998), np.float64(5.803155832400002)], [np.float64(-10.715647765000002), np.float64(5.30103425522)], [np.float64(-11.184248018999995), np.float64(4.764727585900001)], [np.float64(-11.618765340000003), np.float64(4.19607148899)], [np.float64(-12.01664542), np.float64(3.5978699166599997)], [np.float64(-12.375711561200003), np.float64(2.9722419306200005)], [np.float64(-12.6956488744), np.float64(2.3216151476619995)], [np.float64(-12.975940665600001), np.float64(1.6489225351999997)], [np.float64(-13.216262218000002), np.float64(0.9569939173959999)], [np.float64(-13.4172495636), np.float64(0.2487375021700001)], [np.float64(-13.579593680899997), np.float64(-0.47365579100000027)], [np.float64(-13.703213557499998), np.float64(-1.20760753956)], [np.float64(-13.788542375999995), np.float64(-1.9506978516600006)], [np.float64(-13.835698309), np.float64(-2.7008055079999997)], [np.float64(-13.845750823999998), np.float64(-3.4551552726000017)], [np.float64(-13.818904165999998), np.float64(-4.211994418399997)], [np.float64(-13.754363827999994), np.float64(-4.9696752913000015)], [np.float64(-13.651828804999997), np.float64(-5.7273026857)], [np.float64(-13.510883443), np.float64(-6.484331144000001)], [np.float64(-13.330702836999999), np.float64(-7.240333706000001)], [np.float64(-13.110246749999995), np.float64(-7.994969799999996)], [np.float64(-12.848488622000001), np.float64(-8.7478967744)], [np.float64(-12.544688391999998), np.float64(-9.497864077100003)], [np.float64(-12.197811886000006), np.float64(-10.2431115288)], [np.float64(-11.807435138), np.float64(-10.981679507000006)], [np.float64(-11.373562012), np.float64(-11.710778055599997)], [np.float64(-10.895819601000003), np.float64(-12.426486820000001)], [np.float64(-10.373807798999998), np.float64(-13.124629765000002)], [np.float64(-9.807824793400002), np.float64(-13.801070748000003)], [np.float64(-9.1983261379), np.float64(-14.452457445299999)], [np.float64(-8.545604871599998), np.float64(-15.0757742870796)], [np.float64(-7.8522844584), np.float64(-15.666975264349997)]]

画像を保存しました: output_images\plot_20251208_115311.png
980.9021223187447 分
1 回目
Step 0, Loss 6.4197
Step 100, Loss 0.1145
Step 200, Loss 0.0680
Step 300, Loss 0.0628
Step 400, Loss 0.0600
Step 500, Loss 0.0588
Step 600, Loss 0.0583
Step 700, Loss 0.0582
Step 800, Loss 0.0572
Step 900, Loss 0.0568
Step 999, Loss 0.0565
2 回目
Step 0, Loss 5.3672
Step 100, Loss 0.1440
Step 200, Loss 0.0720
Step 300, Loss 0.0649
Step 400, Loss 0.0618
Step 500, Loss 0.0605
Step 600, Loss 0.0603
Step 700, Loss 0.0596
Step 800, Loss 0.0586
Step 900, Loss 0.0580
Step 999, Loss 0.0598
3 回目
Step 0, Loss 4.0198
Step 100, Loss 0.0723
Step 200, Loss 0.0624
Step 300, Loss 0.0605
Step 400, Loss 0.0596
Step 500, Loss 0.0590
Step 600, Loss 0.0586
Step 700, Loss 0.0580
Step 800, Loss 0.0575
Step 900, Loss 0.0585
Step 999, Loss 0.0573
4 回目
Step 0, Loss 6.8947
Step 100, Loss 0.3375
Step 200, Loss 0.0915
Step 300, Loss 0.0716
Step 400, Loss 0.0685
Step 500, Loss 0.0664
Step 600, Loss 0.0647
Step 700, Loss 0.0638
Step 800, Loss 0.0622
Step 900, Loss 0.0648
Step 999, Loss 0.0611
5 回目
Step 0, Loss 5.5703
Step 100, Loss 0.0894
Step 200, Loss 0.0652
Step 300, Loss 0.0614
Step 400, Loss 0.0601
Step 500, Loss 0.0596
Step 600, Loss 0.0591
Step 700, Loss 0.0588
Step 800, Loss 0.0585
Step 900, Loss 0.0582
Step 999, Loss 0.0578
6 回目
Step 0, Loss 5.0441
Step 100, Loss 0.0812
Step 200, Loss 0.0626
Step 300, Loss 0.0624
Step 400, Loss 0.0586
Step 500, Loss 0.0577
Step 600, Loss 0.0569
Step 700, Loss 0.0567
Step 800, Loss 0.0595
Step 900, Loss 0.0553
Step 999, Loss 0.0550
7 回目
Step 0, Loss 7.4317
Step 100, Loss 0.3271
Step 200, Loss 0.1596
Step 300, Loss 0.0942
Step 400, Loss 0.0726
Step 500, Loss 0.0656
Step 600, Loss 0.0623
Step 700, Loss 0.0606
Step 800, Loss 0.0597
Step 900, Loss 0.0590
Step 999, Loss 0.0583
8 回目
Step 0, Loss 5.1914
Step 100, Loss 0.1802
Step 200, Loss 0.0707
Step 300, Loss 0.0653
Step 400, Loss 0.0621
Step 500, Loss 0.0603
Step 600, Loss 0.0593
Step 700, Loss 0.0587
Step 800, Loss 0.0586
Step 900, Loss 0.0578
Step 999, Loss 0.0574
9 回目
Step 0, Loss 6.6478
Step 100, Loss 0.2461
Step 200, Loss 0.0888
Step 300, Loss 0.0758
Step 400, Loss 0.0699
Step 500, Loss 0.0649
Step 600, Loss 0.0618
Step 700, Loss 0.0601
Step 800, Loss 0.0591
Step 900, Loss 0.0594
Step 999, Loss 0.0575
10 回目
Step 0, Loss 4.7362
Step 100, Loss 0.1561
Step 200, Loss 0.0737
Step 300, Loss 0.0682
Step 400, Loss 0.0652
Step 500, Loss 0.0633
Step 600, Loss 0.0620
Step 700, Loss 0.0609
Step 800, Loss 0.0597
Step 900, Loss 0.0587
Step 999, Loss 0.0588
11 回目
Step 0, Loss 4.5090
Step 100, Loss 0.0733
Step 200, Loss 0.0614
Step 300, Loss 0.0603
Step 400, Loss 0.0588
Step 500, Loss 0.0587
Step 600, Loss 0.0586
Step 700, Loss 0.0570
Step 800, Loss 0.0568
Step 900, Loss 0.0592
Step 999, Loss 0.0559
12 回目
Step 0, Loss 10.0162
Step 100, Loss 0.3836
Step 200, Loss 0.2009
Step 300, Loss 0.1294
Step 400, Loss 0.0991
Step 500, Loss 0.0857
Step 600, Loss 0.0781
Step 700, Loss 0.0728
Step 800, Loss 0.0689
Step 900, Loss 0.0658
Step 999, Loss 0.0636
13 回目
Step 0, Loss 5.1616
Step 100, Loss 0.1103
Step 200, Loss 0.0652
Step 300, Loss 0.0617
Step 400, Loss 0.0602
Step 500, Loss 0.0593
Step 600, Loss 0.0588
Step 700, Loss 0.0586
Step 800, Loss 0.0578
Step 900, Loss 0.0574
Step 999, Loss 0.0571
14 回目
Step 0, Loss 5.8414
Step 100, Loss 0.2162
Step 200, Loss 0.0746
Step 300, Loss 0.0644
Step 400, Loss 0.0615
Step 500, Loss 0.0601
Step 600, Loss 0.0597
Step 700, Loss 0.0587
Step 800, Loss 0.0580
Step 900, Loss 0.0590
Step 999, Loss 0.0570
15 回目
Step 0, Loss 5.5776
Step 100, Loss 0.1885
Step 200, Loss 0.0713
Step 300, Loss 0.0670
Step 400, Loss 0.0643
Step 500, Loss 0.0625
Step 600, Loss 0.0614
Step 700, Loss 0.0607
Step 800, Loss 0.0598
Step 900, Loss 0.0592
Step 999, Loss 0.0592
16 回目
Step 0, Loss 6.0591
Step 100, Loss 0.1942
Step 200, Loss 0.0747
Step 300, Loss 0.0627
Step 400, Loss 0.0608
Step 500, Loss 0.0597
Step 600, Loss 0.0613
Step 700, Loss 0.0624
Step 800, Loss 0.0573
Step 900, Loss 0.0569
Step 999, Loss 0.0566
17 回目
Step 0, Loss 5.7860
Step 100, Loss 0.2432
Step 200, Loss 0.0734
Step 300, Loss 0.0680
Step 400, Loss 0.0637
Step 500, Loss 0.0620
Step 600, Loss 0.0610
Step 700, Loss 0.0600
Step 800, Loss 0.0594
Step 900, Loss 0.0588
Step 999, Loss 0.0583
18 回目
Step 0, Loss 5.0863
Step 100, Loss 0.0736
Step 200, Loss 0.0627
Step 300, Loss 0.0609
Step 400, Loss 0.0603
Step 500, Loss 0.0597
Step 600, Loss 0.0596
Step 700, Loss 0.0589
Step 800, Loss 0.0595
Step 900, Loss 0.0582
Step 999, Loss 0.0580
19 回目
Step 0, Loss 9.8987
Step 100, Loss 0.2654
Step 200, Loss 0.0764
Step 300, Loss 0.0696
Step 400, Loss 0.0680
Step 500, Loss 0.0642
Step 600, Loss 0.0627
Step 700, Loss 0.0615
Step 800, Loss 0.0606
Step 900, Loss 0.0599
Step 999, Loss 0.0594
20 回目
Step 0, Loss 5.1258
Step 100, Loss 0.1332
Step 200, Loss 0.0704
Step 300, Loss 0.0655
Step 400, Loss 0.0625
Step 500, Loss 0.0608
Step 600, Loss 0.0601
Step 700, Loss 0.0594
Step 800, Loss 0.0589
Step 900, Loss 0.0585
Step 999, Loss 0.0587
21 回目
Step 0, Loss 5.7797
Step 100, Loss 0.1462
Step 200, Loss 0.0768
Step 300, Loss 0.0652
Step 400, Loss 0.0620
Step 500, Loss 0.0604
Step 600, Loss 0.0588
Step 700, Loss 0.0579
Step 800, Loss 0.0564
Step 900, Loss 0.0557
Step 999, Loss 0.0576
22 回目
Step 0, Loss 6.4877
Step 100, Loss 0.2408
Step 200, Loss 0.0929
Step 300, Loss 0.0709
Step 400, Loss 0.0666
Step 500, Loss 0.0636
Step 600, Loss 0.0622
Step 700, Loss 0.0609
Step 800, Loss 0.0600
Step 900, Loss 0.0619
Step 999, Loss 0.0589
23 回目
Step 0, Loss 8.1907
Step 100, Loss 0.2061
Step 200, Loss 0.0726
Step 300, Loss 0.0644
Step 400, Loss 0.0614
Step 500, Loss 0.0598
Step 600, Loss 0.0586
Step 700, Loss 0.0578
Step 800, Loss 0.0573
Step 900, Loss 0.0567
Step 999, Loss 0.0563
24 回目
Step 0, Loss 9.8430
Step 100, Loss 0.4629
Step 200, Loss 0.1178
Step 300, Loss 0.0727
Step 400, Loss 0.0650
Step 500, Loss 0.0624
Step 600, Loss 0.0610
Step 700, Loss 0.0603
Step 800, Loss 0.0596
Step 900, Loss 0.0592
Step 999, Loss 0.0588
25 回目
Step 0, Loss 8.2529
Step 100, Loss 0.2933
Step 200, Loss 0.0811
Step 300, Loss 0.0686
Step 400, Loss 0.0666
Step 500, Loss 0.0651
Step 600, Loss 0.0639
Step 700, Loss 0.0660
Step 800, Loss 0.0616
Step 900, Loss 0.0609
Step 999, Loss 0.0602
26 回目
Step 0, Loss 5.4778
Step 100, Loss 0.2626
Step 200, Loss 0.0764
Step 300, Loss 0.0654
Step 400, Loss 0.0618
Step 500, Loss 0.0604
Step 600, Loss 0.0595
Step 700, Loss 0.0588
Step 800, Loss 0.0582
Step 900, Loss 0.0594
Step 999, Loss 0.0575
27 回目
Step 0, Loss 5.5072
Step 100, Loss 0.1471
Step 200, Loss 0.0770
Step 300, Loss 0.0659
Step 400, Loss 0.0621
Step 500, Loss 0.0604
Step 600, Loss 0.0593
Step 700, Loss 0.0604
Step 800, Loss 0.0597
Step 900, Loss 0.0575
Step 999, Loss 0.0570
28 回目
Step 0, Loss 7.0541
Step 100, Loss 0.6820
Step 200, Loss 0.0831
Step 300, Loss 0.0689
Step 400, Loss 0.0647
Step 500, Loss 0.0628
Step 600, Loss 0.0617
Step 700, Loss 0.0608
Step 800, Loss 0.0598
Step 900, Loss 0.0593
Step 999, Loss 0.0585
29 回目
Step 0, Loss 5.9837
Step 100, Loss 0.3076
Step 200, Loss 0.0893
Step 300, Loss 0.0666
Step 400, Loss 0.0636
Step 500, Loss 0.0620
Step 600, Loss 0.0609
Step 700, Loss 0.0601
Step 800, Loss 0.0595
Step 900, Loss 0.0589
Step 999, Loss 0.0584
30 回目
Step 0, Loss 6.2814
Step 100, Loss 0.1121
Step 200, Loss 0.0690
Step 300, Loss 0.0634
Step 400, Loss 0.0612
Step 500, Loss 0.0599
Step 600, Loss 0.0589
Step 700, Loss 0.0583
Step 800, Loss 0.0579
Step 900, Loss 0.0575
Step 999, Loss 0.0581
31 回目
Step 0, Loss 5.4362
Step 100, Loss 0.1705
Step 200, Loss 0.0686
Step 300, Loss 0.0632
Step 400, Loss 0.0605
Step 500, Loss 0.0590
Step 600, Loss 0.0581
Step 700, Loss 0.0577
Step 800, Loss 0.0577
Step 900, Loss 0.0568
Step 999, Loss 0.0565
32 回目
Step 0, Loss 16.9238
Step 100, Loss 0.4974
Step 200, Loss 0.0847
Step 300, Loss 0.0665
Step 400, Loss 0.0639
Step 500, Loss 0.0628
Step 600, Loss 0.0617
Step 700, Loss 0.0609
Step 800, Loss 0.0605
Step 900, Loss 0.0595
Step 999, Loss 0.0591
33 回目
Step 0, Loss 5.8325
Step 100, Loss 0.5334
Step 200, Loss 0.0752
Step 300, Loss 0.0683
Step 400, Loss 0.0649
Step 500, Loss 0.0630
Step 600, Loss 0.0614
Step 700, Loss 0.0605
Step 800, Loss 0.0603
Step 900, Loss 0.0594
Step 999, Loss 0.0591
34 回目
Step 0, Loss 5.6622
Step 100, Loss 0.2288
Step 200, Loss 0.0704
Step 300, Loss 0.0625
Step 400, Loss 0.0608
Step 500, Loss 0.0599
Step 600, Loss 0.0592
Step 700, Loss 0.0588
Step 800, Loss 0.0584
Step 900, Loss 0.0592
Step 999, Loss 0.0579
35 回目
Step 0, Loss 5.2816
Step 100, Loss 0.1052
Step 200, Loss 0.0621
Step 300, Loss 0.0601
Step 400, Loss 0.0599
Step 500, Loss 0.0593
Step 600, Loss 0.0621
Step 700, Loss 0.0627
Step 800, Loss 0.0702
